duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,label
9.957293717747099,2,3,7,36379,95921,0,2,0
52.91566549827864,2,1,3,73537,6673,2,3,1
25.64938127523691,1,4,4,75720,22156,2,3,0
9.734004346948762,0,0,0,12949,29856,2,2,1
0.7564511985455424,1,4,2,44338,79758,3,5,0
33.585341018302955,1,3,6,71655,38910,3,0,0
31.64397732736058,0,3,7,35162,35749,3,3,0
43.16121734214951,1,2,6,34184,60125,2,1,0
53.415483181068126,1,3,5,62662,28421,3,5,0
4.764395078581771,2,2,6,73379,45612,3,3,0
43.88978942042174,1,3,2,26805,87226,3,2,0
11.244716645854933,0,3,8,8431,97633,1,2,0
51.49062318942984,1,0,3,83697,91602,3,4,0
49.14381083169937,2,2,7,28836,22240,1,5,0
32.44762529913266,1,2,5,62393,51533,3,0,0
42.61456791739869,1,3,3,4146,73775,2,2,0
18.861006791024902,1,2,4,84551,4008,2,4,1
28.270073935968878,2,3,3,30762,81490,2,4,0
49.2982138626283,0,3,1,43970,25038,1,1,0
27.555911830392834,0,4,4,70976,5193,2,4,0
21.46789591952651,2,2,1,85309,73270,0,0,0
29.652746835017993,2,1,2,48343,51516,3,1,0
49.6949551462331,1,2,4,77804,24305,1,2,0
20.112482842252362,0,2,2,25790,59763,1,5,1
10.425695588144627,2,0,2,19945,96075,1,2,0
42.72084121984685,0,1,5,21925,41993,2,4,0
49.55869276248491,1,1,3,7658,90699,0,3,0
6.038248711412,2,0,6,25191,40193,1,0,0
14.392446765356684,0,0,6,37426,38520,3,0,0
8.518319385659634,0,2,1,72957,23360,3,4,0
20.87648469493,1,4,0,9322,35542,0,0,0
27.021058734324757,2,0,6,56613,33243,3,1,0
44.92958021779839,0,1,6,22014,86260,0,4,1
39.06885509290045,1,1,4,70891,10931,3,3,0
37.25571404870587,0,2,1,75249,20967,0,2,0
21.142496796579266,1,4,1,64322,93012,2,0,1
50.48685318508559,0,3,5,20835,63275,3,5,1
28.277230043889872,0,0,2,90415,62536,3,2,0
58.74629628090927,1,0,2,44939,57040,3,3,0
38.04852829774421,2,2,8,10086,94960,2,3,1
7.575884493870165,1,4,5,34283,5023,2,1,0
40.57065372452604,2,1,7,66119,95236,1,3,0
19.50624092590194,0,1,7,31860,88280,1,3,0
41.17963180116585,0,3,7,26622,83268,0,0,0
4.1784688897443445,1,1,3,49271,75813,1,2,1
10.492886230557563,1,0,5,52436,5000,3,5,0
51.34423553434718,2,3,3,40676,29756,2,0,0
13.630773421410893,2,4,2,52406,37982,2,0,1
50.2224675145764,2,3,2,63109,55060,2,4,0
16.756565307264626,1,4,2,30173,13859,2,5,0
38.572914603522456,0,1,2,81791,53760,0,4,0
41.64903441058986,1,2,5,4459,11734,1,1,0
30.759285188703174,0,3,5,87485,84366,2,5,1
18.318640601803878,1,3,3,67504,75328,0,1,0
12.758662582265767,1,0,0,35299,84997,3,3,1
1.9913612737455733,2,0,7,95157,87975,1,1,0
18.236784074443428,0,4,5,51081,73634,0,1,0
39.18976743187698,1,2,0,74491,64592,2,3,1
56.29828910690896,1,0,3,54428,10428,2,2,0
52.272268935783124,0,0,2,92790,42646,2,3,0
45.96388659211816,1,1,5,54877,21139,3,3,1
47.30684059519792,0,1,2,28387,77851,1,2,0
39.89909420855972,2,0,7,31084,47780,2,3,0
15.61721145396018,2,4,6,901,73862,1,4,0
54.43170184234979,0,2,3,30905,34557,3,1,0
40.243938714350044,2,0,5,91630,28976,0,3,0
33.6264378588264,0,4,6,38733,43502,1,0,0
6.659368152808865,1,4,4,30999,13011,0,1,0
26.823332628385526,1,0,0,56584,11543,1,4,1
27.62149627211558,0,4,6,1693,48142,2,4,0
51.8738165713602,1,3,7,55647,72598,2,3,0
32.798893211267306,2,4,3,34897,29563,0,2,0
22.82403293822458,1,0,1,36779,98116,1,0,1
58.60801971063956,1,4,4,1365,11866,3,3,0
6.64323559957894,0,0,4,8387,75755,1,2,0
25.352905698716675,2,1,1,71739,41787,0,4,0
2.5214805102843174,1,0,8,32918,7986,1,1,0
44.39424724601582,1,4,8,5180,9535,1,4,0
55.084593131949035,0,0,6,30342,89193,0,3,0
16.802239773029367,0,2,7,56246,39164,0,2,0
51.50050060794725,2,0,5,98634,19511,0,3,0
17.533093827713866,1,0,6,93222,88991,1,4,0
54.64620969863491,0,2,8,52476,90518,0,0,0
45.23771421580704,0,2,8,50106,50613,0,4,0
48.29440661048632,0,2,0,44649,38344,3,3,0
1.08039333602727,2,3,3,72936,13788,3,2,1
57.768621424441555,0,0,6,43908,42330,3,3,1
43.600259524219396,2,2,5,27817,41445,0,1,1
18.285065723168,2,2,2,55512,88916,0,1,0
49.76367989153081,1,1,8,76123,33130,3,2,0
16.891271904895795,1,3,2,34812,8133,2,4,1
52.36523037396768,2,0,7,38413,3801,2,3,0
6.754823424716221,1,4,8,88474,65747,3,5,0
42.22115864764775,1,3,4,19983,70332,3,5,0
32.44190859869462,0,3,7,56026,40782,2,1,1
5.792068211726448,1,1,4,23425,23404,3,0,0
14.513629695530339,2,0,0,5010,2661,0,1,0
0.7442421766388874,1,0,1,53142,58259,3,4,0
28.126077927870348,0,2,1,73384,26036,1,2,0
18.075915645600023,2,2,5,87565,12430,2,0,0
35.90144905786553,1,3,1,44974,11548,0,3,0
17.83426846251703,2,1,0,47346,17477,2,3,0
17.99514669041908,1,0,7,81726,46927,3,5,0
44.5915919238962,0,1,2,49113,73280,2,2,0
2.888570158701207,1,4,5,59399,42693,3,0,0
54.173699711519234,2,0,7,97562,34319,0,0,1
51.13583246347089,2,2,2,17959,9525,0,0,0
40.06828099358439,2,3,3,71290,74592,2,2,0
35.593294206443055,1,1,6,2213,25862,0,2,1
53.53814988837913,1,2,7,50378,20539,2,3,0
11.119810771722866,1,3,6,9855,70153,2,1,0
4.738149731449717,0,2,7,74091,99847,2,4,0
14.370610194572286,0,0,2,48279,50557,2,3,0
47.67469672201142,0,1,8,5544,5721,1,5,0
2.0802160035889994,2,4,5,21137,17956,1,5,0
34.968410105009376,2,2,3,71124,18385,3,5,0
59.7262509714786,2,1,2,39426,91011,0,0,0
51.34176563025237,2,0,4,91386,17491,1,1,0
31.286741342615368,2,2,8,64588,8175,1,4,0
3.8184545571985407,1,0,0,75173,21241,0,0,1
49.88241086314259,2,4,4,4827,89191,2,2,0
35.93871049063263,1,4,0,93069,28370,1,1,0
6.8959798235740095,0,3,5,38906,37088,1,2,0
5.631437089401372,0,3,5,77184,28950,1,4,0
54.57760916619554,0,3,4,38747,21896,1,5,0
40.152015776284706,0,0,5,15738,30373,2,4,0
49.757207959005335,0,3,1,79075,28460,0,0,0
52.73873401693604,2,1,6,10357,43436,1,2,0
34.30634112289933,2,0,2,91121,41361,1,3,1
31.046781105302475,2,0,0,81130,47617,1,5,0
25.82564461925941,0,3,3,38055,19631,1,3,1
19.016795267467156,0,3,1,43779,11263,0,2,0
26.075757651522707,1,0,8,48033,3856,2,4,1
46.432779343809386,2,4,8,59072,42767,3,5,0
36.11540586090789,0,4,2,4617,38060,0,1,0
53.55139739729076,0,3,2,51536,18782,1,5,0
26.602800862751263,0,4,0,42342,94912,3,2,1
36.425374723125245,1,1,7,10687,16368,1,0,0
37.87845318551932,0,1,2,6796,30825,0,3,0
35.501829738379534,1,1,5,52757,80612,2,5,1
42.15802638513098,1,0,6,59191,84099,3,0,0
14.246008102488377,2,0,7,39801,27392,3,1,0
30.741826652747438,0,0,2,59072,1312,2,3,0
6.25348816850086,1,0,8,6747,29129,2,3,0
23.070679658688753,0,0,3,57996,94141,3,3,0
29.260024117275865,2,3,8,7936,19556,3,5,0
39.13345557272835,2,4,2,32293,85012,3,0,0
57.03186315517221,1,3,6,82678,41208,3,4,0
36.039063992901355,2,4,6,99583,92351,2,0,0
44.61563497059359,2,3,8,12696,19016,0,4,0
30.375963569712166,2,1,0,13097,36152,0,5,0
38.04624188257988,0,2,4,6228,20647,2,2,0
4.255932968026405,0,0,3,60832,79421,0,3,0
15.263494850510819,1,2,5,48056,63658,0,0,0
21.711185592308322,1,2,8,56868,36472,1,1,1
28.349601300390816,2,1,4,93685,46295,0,1,0
2.738924730143024,2,2,6,62136,71164,3,4,0
8.40144585319906,1,2,5,53345,83117,0,4,0
16.608858467478345,2,1,5,14141,42951,2,3,1
58.29196145406304,1,4,5,85890,86423,0,4,0
19.880820426183046,0,3,6,67062,8692,2,1,1
28.92246348672495,2,2,0,32958,80707,3,0,0
11.765862764303577,2,0,0,67409,19512,1,0,0
36.6468042645461,2,1,4,7958,67830,1,4,0
16.840992930958457,0,2,4,76743,15019,0,4,0
12.419554706305608,0,4,3,72904,3914,0,5,1
30.994357706758745,2,4,6,7489,95279,2,1,1
0.33034794962524927,1,0,1,24833,88908,1,2,1
0.45984195895351965,0,2,1,8346,81818,3,0,0
13.144128546111467,2,0,2,38374,32029,2,4,0
2.2032817500492685,2,4,1,45053,24621,0,5,0
6.481545247841483,0,4,1,85822,81894,1,5,0
20.331638960325094,1,3,7,43235,97399,0,5,0
48.15514077478877,2,4,6,39428,35899,1,5,1
34.32291860215805,1,1,6,57237,62610,2,3,0
30.760063557384985,1,3,4,18796,60007,3,4,0
17.609329392487297,0,0,0,47566,79427,3,4,0
55.905223165968984,2,4,5,55776,25525,3,5,0
23.8209024742315,2,1,1,65457,11760,3,0,0
5.2255660077462895,1,3,0,68696,27297,3,4,0
37.02399096706807,0,1,0,28181,36566,0,3,0
6.830303608596084,0,3,5,3371,87157,0,3,0
20.713388568101525,0,3,5,59435,14572,3,5,0
30.444716323068533,1,3,7,42020,97403,1,3,1
52.453351481110545,1,0,7,36119,93446,2,1,1
29.61279482040712,2,3,5,98764,48977,1,3,1
42.13552596189986,0,3,6,67653,30889,1,5,0
59.56901033994422,1,1,2,71892,46787,3,5,0
7.889347193878898,0,3,8,34374,44181,1,5,0
16.48389153117117,1,0,2,32839,19701,0,0,1
23.674564535858785,2,1,7,96435,45556,2,2,0
25.309690712329882,0,3,7,71887,20428,2,4,0
24.661264515932746,1,1,4,12464,84141,2,4,0
54.456660153393294,0,0,6,706,16244,1,4,0
42.84195866801139,1,1,8,15660,29264,2,3,0
36.47431284544223,1,0,4,83848,37035,2,3,0
18.562363071766924,1,4,7,62323,41917,0,3,0
49.42742305327768,0,3,2,2798,88739,3,2,0
57.303630689099336,1,0,1,25753,54056,3,2,1
49.271896953013595,2,3,4,41113,21102,0,2,0
0.09390631148837425,0,0,5,49181,86734,0,2,0
38.18408221100442,2,2,2,29722,26961,3,2,0
3.0681228865260435,2,2,1,86991,91546,1,4,0
15.45643322002331,0,2,1,68847,7237,0,4,0
3.571482020866301,1,0,1,61170,2984,2,2,0
36.22772717696326,2,3,7,29362,54788,0,4,0
41.195394809556404,0,2,0,51026,19640,1,2,0
6.8692582839543075,1,3,0,47201,26012,0,2,0
23.03033298269877,0,0,3,48974,37241,2,2,0
27.37419053733252,0,3,8,92297,90084,0,4,0
22.143181305654995,0,3,3,12917,7179,0,1,0
7.261500029111582,1,2,8,41577,50584,0,1,0
25.136867411248524,2,1,0,17955,42734,3,5,0
45.07068286850509,2,4,7,56365,98721,3,5,0
4.260459871995328,0,0,6,95847,88394,1,1,0
4.810800844914207,0,0,4,84357,66518,3,0,0
21.286277510159053,1,0,4,23915,22807,1,1,0
56.5035426971355,0,4,2,61799,83058,3,1,0
40.11435880337484,0,1,0,98904,42193,1,1,0
40.72019740035389,0,3,0,74706,37310,1,3,0
21.715199450271896,2,0,7,8706,82750,1,2,0
35.619647472512305,0,3,3,63409,30089,0,5,0
0.6078710416646027,2,2,6,17193,65156,0,4,0
38.165762784572536,1,2,0,72934,96990,1,3,0
54.7972168545742,1,2,1,83366,45053,1,2,0
36.75440810068915,2,0,2,16852,48984,0,1,0
52.4219156079807,2,4,4,17013,79028,2,1,0
43.43838332796563,2,0,0,85302,7632,0,3,0
7.233504984221415,2,2,6,6538,15387,1,4,0
54.1471984371505,0,2,5,98417,86208,0,3,0
3.986630661346493,2,0,3,50377,39873,3,3,0
32.03804835286583,2,4,6,47645,26544,1,5,0
8.52822742760746,2,4,1,21867,24174,0,2,0
0.7023966438542439,0,3,3,78070,2471,3,0,0
25.322055607658342,0,1,4,83536,29377,0,5,0
17.702442459249376,0,2,3,36085,63099,0,4,0
29.160029627856183,1,4,6,89271,29319,2,4,0
34.63199320407305,0,2,6,89500,45850,0,3,1
2.6243443385368415,2,1,0,53792,53988,0,3,1
7.380197707424738,0,2,1,5733,39056,2,1,0
33.51854378702552,0,4,7,92782,47555,0,3,1
20.590041190359493,2,3,3,86733,20721,2,2,0
43.75040925296688,0,0,6,78601,21534,3,1,0
39.13749891551638,1,0,8,35305,25348,2,0,0
50.73626177939441,0,4,8,47318,87099,3,2,0
41.54956960015352,1,4,2,85094,77400,2,4,0
25.795864643408887,1,1,3,57126,12178,3,4,0
40.377997343665946,1,2,1,84142,12388,0,2,0
16.522870455325112,2,1,5,65587,76585,3,5,0
18.37880992669276,0,0,1,84264,64278,3,3,0
47.3391095952476,1,2,3,79835,76408,1,3,0
26.78517098409493,1,1,8,92334,67314,3,3,0
47.90282043110115,0,0,1,86984,92131,0,4,0
49.345342420096706,2,2,6,88406,25164,1,2,0
51.453740259677026,2,3,1,87750,65808,1,3,0
54.99811415047244,1,3,3,69802,67037,2,5,0
25.859113230797774,2,1,6,11300,10297,3,1,0
19.13200909926833,0,4,4,67194,78806,2,4,0
34.93192479564683,2,2,1,89288,3576,2,5,1
22.270345406257654,0,1,2,28133,54879,3,2,0
36.06445000801398,1,4,3,78278,45100,2,5,0
42.33515175862948,0,4,0,16059,80162,0,2,0
41.30430110952821,1,2,0,62166,1281,0,2,0
22.473173221207283,0,2,2,13720,83189,3,2,0
10.01161210192517,0,4,0,58230,69871,3,0,0
25.831760307732452,2,0,2,93165,11676,1,1,0
8.555648644914523,0,1,4,76530,91263,3,5,0
53.4058221110285,1,2,8,87541,59081,3,0,0
20.752647644271445,0,4,6,20394,94483,0,5,0
9.267584833399427,1,0,2,635,76193,0,3,0
1.5268655943450526,1,3,7,76742,2254,3,5,1
38.749343177189054,0,4,7,64197,34343,1,0,0
38.2141390472846,2,0,7,44845,63852,0,0,0
20.4362499948775,0,3,5,22805,25408,0,4,0
4.30271333085906,0,0,0,59426,42329,2,2,0
24.57773369371392,2,2,2,25632,12094,3,0,0
18.673049703803613,1,4,3,11660,74295,2,2,1
40.627238384100565,0,3,2,26877,77983,3,1,0
36.346754967161424,2,0,3,74295,14145,1,0,0
21.8756236918524,2,3,4,38924,28767,2,4,0
13.073553255299405,1,1,3,47153,80296,0,4,1
59.282157969335515,2,4,7,59127,44956,3,3,0
27.240097271766892,1,2,0,48360,3187,3,0,0
41.29645414681422,0,3,6,97208,82518,2,1,0
8.433178054701646,2,0,6,48097,46386,2,2,1
29.135381979563867,0,3,5,24091,41003,1,5,0
1.6522031921679292,2,0,4,31335,47698,0,5,0
30.327307074626997,2,3,0,72545,46067,1,5,0
57.841044427062144,0,2,3,67679,60873,0,5,0
23.052402779148014,2,2,5,94550,79570,0,0,0
2.3397607544946952,0,4,8,39767,83801,3,3,1
1.8573474551606117,0,2,3,59584,30620,0,4,0
23.27920559681217,1,3,5,43518,64156,2,5,1
9.601496187791643,0,3,4,83394,81892,3,0,1
1.4011257796911547,1,2,6,89168,23740,1,3,0
45.37281683701061,0,1,2,86022,57724,0,1,0
27.511380532913442,2,3,3,65865,22335,3,5,0
17.35468631835927,0,4,1,12370,54914,2,2,0
54.00499098098884,2,1,3,13847,6870,1,1,0
6.968337612031537,1,2,2,97160,67698,3,1,0
57.35512973731915,2,0,5,51825,48629,3,5,0
18.83800304264117,0,3,4,70158,50810,2,2,1
53.30422033852087,2,0,1,38000,72118,2,0,1
36.17657258876769,1,4,8,89941,95117,0,2,0
49.60244158448925,2,1,6,90873,89957,1,3,0
59.040789792627855,2,0,0,58367,52044,3,1,0
17.304326269124743,0,4,4,67216,38811,2,5,0
57.668129124455575,0,0,6,47112,68518,2,2,0
23.36891369414522,2,0,1,38719,25451,3,4,1
23.13071428421534,1,4,3,27832,89791,2,2,0
20.423226255270343,2,3,5,72402,3515,2,2,0
32.48445644085511,1,0,7,25479,40595,0,3,1
9.248702590709225,1,4,2,49285,81947,3,5,0
33.22268912148067,1,0,4,83045,66171,0,1,0
32.50228874460024,2,3,1,46228,51167,1,3,0
45.7141087562922,1,4,7,51191,46477,2,3,0
50.018997716255136,2,0,6,4188,43084,0,4,0
26.42648101874544,1,2,5,35617,98890,3,3,0
18.139994961089624,1,3,3,93323,56677,1,5,0
15.560093839025669,2,0,3,3366,62649,1,3,0
11.677430202292316,0,1,8,52063,69158,0,4,0
3.458854931941493,0,4,5,78597,23799,0,0,0
20.5468787300828,2,0,0,15952,30649,2,3,0
16.214861527846995,2,3,7,18975,85390,0,2,0
57.98504315198444,0,3,8,4283,85634,0,3,1
33.462529575002634,0,1,5,59527,77737,0,1,0
20.836622341830452,0,1,1,20645,3470,1,2,0
34.82805605962176,2,0,5,11740,91394,3,2,0
8.35180208074173,1,2,0,56286,6900,0,0,0
26.642624952132174,2,3,5,98548,30705,1,1,0
37.57405928526383,0,2,7,5128,74118,1,1,0
29.333869907547083,1,2,5,46515,42903,0,1,0
24.106728039259455,2,0,5,74907,6132,1,3,0
59.63090333398189,0,4,6,86845,35405,2,3,0
52.81888572893562,2,4,2,55983,38735,3,2,1
37.40435748956641,1,4,7,50930,27266,2,0,0
34.162641670936964,0,1,2,55462,40674,3,3,1
37.23962878947504,2,3,6,92647,46207,1,5,0
12.078726469345995,1,1,8,8628,20488,0,5,0
23.708264595859116,1,3,0,75998,56643,0,3,0
2.367571973453959,2,3,0,88254,14453,1,0,0
28.5327622492096,1,3,6,38674,69074,0,1,0
32.58147503745979,0,0,7,59168,15191,1,2,0
13.664984166192575,1,4,4,96831,2747,2,3,0
57.841730829930825,2,1,6,41753,18058,1,0,0
54.56727665623452,0,1,8,94380,74659,1,0,0
43.32859412735435,1,0,1,26314,90236,2,1,0
32.00319772592175,1,3,5,7668,47326,2,4,0
52.1981495788611,0,4,3,67490,96583,1,4,1
7.839140629407774,0,2,3,79948,78840,2,4,1
47.4305876564931,1,2,0,74342,68401,3,4,0
7.489248838010898,0,0,5,18015,90370,2,3,0
47.652639752964326,2,4,1,21420,63554,0,5,1
16.546054095081416,1,2,4,77899,77396,2,5,0
52.625434861091335,2,2,0,64544,39794,2,0,0
56.64252562952387,1,1,2,52817,76861,1,5,0
8.927758164306939,2,4,3,75602,57335,2,5,0
27.76053630392361,2,2,0,47518,62989,3,2,0
58.8592426897611,0,1,3,6874,94486,1,5,0
29.004446158388795,1,4,6,64959,33914,3,5,0
51.812851350872705,0,3,4,96617,21068,0,5,0
35.32389132787919,0,4,4,82789,26895,1,3,0
22.519794475176113,1,0,2,42353,45008,1,4,1
17.147013331552213,2,1,7,11662,45557,0,2,0
12.193385465165235,1,3,4,14125,11532,0,2,0
45.707891482661836,1,1,6,52343,892,3,5,0
23.19243040938167,1,1,8,19503,59959,2,5,0
30.67652773204507,0,2,0,81234,73574,1,4,0
29.539528800070915,1,4,5,56404,59550,1,2,0
34.63674175398788,1,1,8,61309,98663,3,3,0
51.93462873747313,1,1,5,15271,83408,1,1,0
58.84436061500576,2,0,3,376,48375,0,3,0
24.455052514429017,2,0,3,95616,87680,1,3,0
49.65113532637818,2,0,3,18325,49442,2,1,1
45.87166767928306,2,1,2,80821,79907,0,4,0
34.411737087334394,0,3,6,204,21339,3,4,0
57.36282861671599,0,4,0,90856,51265,3,1,0
12.028470931704167,1,1,2,76864,56092,1,5,0
6.555852618577285,0,2,4,7054,87594,0,3,0
51.23771801732533,2,3,4,55100,93970,0,0,1
26.348988998024897,1,3,4,26125,88184,0,2,0
50.818131252423626,1,4,6,86340,6335,1,2,1
53.585412311724895,2,3,2,18809,77275,1,2,0
3.7474556171442863,2,4,2,27440,83486,3,0,0
53.007885779163644,2,3,8,85893,43364,2,3,0
26.89914332216533,0,4,2,17054,33247,0,4,0
30.625949340253932,1,0,5,64115,37660,1,5,0
37.59555066559261,2,0,4,52569,70728,1,1,0
55.582956403805206,1,3,2,3065,89478,2,2,0
1.1469656657858418,1,3,6,34495,72633,1,5,0
28.610608099069026,0,4,0,5976,33867,1,0,0
41.26332254583364,1,4,4,96690,44722,1,5,0
43.362417461893706,2,1,7,20410,14302,0,1,0
41.55194589222648,2,0,5,81273,46417,2,3,1
8.066107764487311,1,1,7,38832,90587,3,0,0
17.963735302300876,1,1,4,36582,44337,2,5,1
21.52293152502081,0,2,8,67239,82836,2,0,1
48.2662324607703,2,4,6,60430,37512,3,1,1
16.72559234487318,2,2,0,73157,10401,3,1,0
12.64229783203219,1,2,0,13544,59415,1,2,0
57.44688114228577,1,1,4,72966,75087,1,3,0
0.531797106808134,1,2,2,98357,50459,1,1,1
59.869251340918694,2,4,8,49843,18605,0,2,1
40.609277931443735,1,1,6,77827,56626,0,5,0
49.70815796694703,0,4,4,99137,37742,2,2,0
17.67716378077159,0,3,2,43489,11013,0,1,0
0.8589166600235987,1,2,4,71330,45285,0,0,0
44.272171113691805,0,1,8,32749,74430,3,5,0
50.04867582004054,0,0,6,31180,16501,1,0,1
44.42856791721115,0,4,5,9353,85183,3,0,0
8.571017238050317,0,2,4,85442,4667,1,2,0
45.20567533541814,0,4,2,46403,81036,2,0,0
46.13536692645846,2,4,1,57816,23182,3,3,0
39.512430940203295,1,3,1,22244,28784,1,0,0
45.966955967735174,0,4,1,83946,40426,3,5,1
50.75528638066393,1,3,2,75365,75095,3,5,0
36.8162468542475,0,3,8,48669,57199,1,0,0
5.316282838180744,2,3,8,48934,47576,0,2,0
29.25766858003265,2,2,6,13046,99350,3,5,0
4.658960080296303,0,4,3,50057,28910,2,4,0
24.452581861945852,0,4,1,22748,54596,0,3,0
24.426389347537658,0,3,0,47275,20187,3,2,0
3.960590648414495,2,4,3,66719,52907,2,3,0
20.92923203816876,2,4,1,10411,53634,2,3,0
6.65988592747889,1,3,0,62526,90717,1,0,0
48.49411260055333,2,0,8,44604,2169,0,3,0
56.861281557868246,0,0,0,33856,70955,0,0,0
4.338988515476316,1,3,3,33960,65220,1,3,0
57.306912437502085,2,2,5,97014,33330,3,5,0
31.35459596020471,2,4,4,5387,71996,3,4,0
17.973940677232434,0,4,7,52603,85920,2,3,1
4.611724516569811,1,0,1,61185,73747,2,1,0
30.03745608422507,2,3,8,33099,20344,2,0,0
47.67093266944492,2,2,6,50200,75051,2,4,1
42.42518863600189,0,3,1,12280,3541,1,0,1
3.013560687838426,1,0,2,2275,35925,3,4,1
4.37411012207421,1,0,3,38005,55013,2,0,0
24.172396957958227,1,4,8,6385,11932,0,1,0
17.717429642876596,1,1,0,50786,6548,2,5,0
13.94305938336287,0,2,6,60949,56273,2,1,1
16.860269934522815,2,2,4,73184,66850,3,4,0
48.20896459781308,2,1,8,98806,30617,2,2,0
55.75368321791123,1,0,4,3569,18810,1,0,0
24.306161671653985,1,3,1,25910,94065,3,2,0
54.36666012794982,1,2,1,86567,82859,3,3,0
19.28974207487292,2,1,7,53170,8429,2,1,0
28.586219180627495,2,4,3,69752,73912,1,0,1
13.561739868959982,1,4,0,71427,73423,3,1,0
38.428562530550636,0,0,1,61398,34553,0,3,1
58.73886691048853,2,2,5,54383,42408,2,5,1
36.20958576260272,2,3,2,31600,73026,3,4,0
21.46884504681293,1,2,7,16315,47704,2,0,0
38.869046759431704,0,4,8,90134,50533,0,0,1
7.375240707923254,1,2,2,24232,65897,2,0,0
53.31954481592392,1,4,6,26425,25091,2,4,0
30.185037046790182,0,1,0,75891,24905,1,1,1
26.960984522378524,0,1,8,66015,88332,1,4,0
35.151887307211155,0,4,7,84274,3141,0,5,0
37.487031767364144,2,3,4,80102,54790,1,1,0
4.306548373590782,1,3,2,43499,85659,3,5,0
40.95703327340414,2,2,2,54016,46010,1,0,0
14.515900818931776,0,4,7,50295,82212,3,4,0
42.83715795039539,2,0,4,54235,38173,0,5,0
49.352087663051805,0,3,6,57104,16743,0,3,0
48.237510453151216,0,3,1,23958,1609,2,4,1
33.15005804447335,1,1,0,62821,34128,3,1,0
31.210193538645072,1,3,3,47993,623,2,0,1
8.572557680364703,1,3,7,21655,34333,2,1,0
46.520769024188134,2,3,3,21828,34688,2,2,1
16.284562826802862,1,4,8,49990,56698,3,0,1
29.80172536907679,0,4,0,56565,22871,1,3,0
17.056445575651004,1,1,6,59193,62693,3,3,0
8.029701779981588,2,2,2,40959,86633,1,2,1
37.77346181350419,1,3,6,45973,22303,3,1,0
3.25992208937423,1,2,3,27962,89849,0,3,0
44.918714047571996,1,4,0,76580,74302,0,1,0
19.055207715667,2,3,4,2209,34769,1,0,0
0.008081580269119204,0,2,2,64099,65932,2,4,1
30.667748354233787,0,2,5,75120,96676,2,0,0
2.8111145116561875,0,0,3,11448,54827,2,1,0
16.57017346925397,1,4,8,67495,43668,2,5,0
42.41858924734297,1,1,0,275,70033,3,2,0
3.761377297311952,2,1,0,21008,34279,0,5,1
50.36030954136014,0,0,1,91571,10285,3,0,0
0.22919535951498649,1,2,2,60675,62126,3,3,1
14.809432152114134,1,0,2,58302,45209,3,0,0
44.454243369124285,1,0,7,77787,61700,1,0,0
18.976208983758408,2,4,5,20529,2692,0,0,0
6.113543283960812,0,3,4,15631,47390,1,2,0
21.614035128025673,2,2,2,79082,67568,2,1,0
16.223597183071533,0,1,8,47687,39756,0,2,0
50.56271412963329,0,1,1,96060,86654,1,3,0
18.800875055108587,1,0,2,71211,92864,1,1,0
47.33594830656043,1,0,7,56209,7639,3,3,0
53.51232868864408,1,0,1,11569,48761,1,1,0
26.029045174591772,1,2,3,49639,65169,1,1,1
54.59658863126352,1,0,8,38173,69788,2,5,0
22.63908323779157,0,0,2,55856,37477,2,0,0
57.84470498940649,1,3,4,40033,76204,1,0,0
5.357371471534376,1,2,2,38365,51060,1,2,1
41.22115599019457,2,4,3,34708,70613,1,1,0
29.62884242741572,2,4,1,28590,93011,3,3,0
23.258928327338822,0,3,5,64024,66811,3,0,0
37.96271272491605,0,1,4,11989,94474,3,5,0
42.23142549805987,2,4,3,33727,32562,2,3,0
0.26179617901854524,2,2,2,39398,98362,0,5,0
10.017185324831923,1,1,3,38560,85843,3,0,0
42.78276303805912,1,0,0,97473,17000,3,1,0
39.98312481469239,0,2,5,35331,14092,1,3,0
57.96285030772063,2,1,6,33231,30254,3,2,0
45.66226741504698,0,4,7,64267,3671,0,2,0
57.046362463880286,1,0,0,10128,59562,2,2,0
42.152430092088416,0,0,3,24055,18095,3,0,0
17.88313251836659,0,2,7,94243,66878,2,0,1
6.321895335051389,0,0,4,57359,37520,3,2,0
46.90943180069613,1,1,0,28646,37700,2,3,1
38.64895328855496,0,3,4,99222,33791,2,0,0
2.8911607435977738,1,4,3,96120,39733,3,2,0
21.6030279540587,2,2,5,96904,82653,3,0,0
57.40798892905717,0,3,2,67149,41357,2,4,0
30.024068742612073,0,3,7,74550,27662,0,3,0
25.963748161182277,1,2,1,2120,74696,0,1,1
27.461976309557638,0,1,3,3391,65997,0,3,1
12.532963440309823,1,4,4,10158,24713,0,1,1
22.122430251887714,0,2,1,97524,17145,3,2,0
22.188795359230596,2,3,7,41699,25438,1,0,0
3.141301211248344,2,3,3,23746,29452,2,2,0
46.054057711075096,2,2,1,13045,66128,0,5,1
24.99026591423274,0,3,3,54153,71232,0,1,0
49.3307932089854,0,2,0,40024,56973,1,4,0
51.02088006719372,2,2,1,69379,84267,1,1,1
12.719643281919485,2,4,6,58141,17830,3,0,0
39.441208930207715,1,2,7,6129,99746,2,4,1
28.3369082497789,1,3,3,68746,68342,2,0,0
52.809404275289104,2,0,1,91698,47988,1,4,0
12.944440750587248,2,4,5,75505,97472,1,0,0
